Rank,Performance,Name,Year,Coach,Club,Venue,Date
67,49.63,Alistair Tuck,-3,,Dorchester,Bournemouth,24 May 14
68,49.61,Matt Spicer,21,Ken Holmes,Bristol & West,Cheltenham,2 Aug 14
69,49.54,Ben Jones,10,,Ipswich,Parliament Hill,2 Aug 14
70,49.42,Ross Douglas,-5,Jim Edwards,Charnwood,Cheltenham,2 Aug 14
71,49.37,Jamie Earle,5,Robert Earle,Colchester H,Hendon,29 Mar 14
72,49.35,Simon Evans,-1,Eric Davison,Worthing,Andover,19 Apr 14
73,49.01,Phil Spivey,31,,East Grinstead,Crawley,24 May 14
74,48.62,Robin Walker,14,Shaun Medlen,Orion,Lee Valley,2 Aug 14
75,48.52,Jack Mirfin,-5,Brian Lockley,East Cheshire,Cleckheaton,4 May 14
76,48.44,Daniel Avery,-3,William Bushnell,Southampton,Portsmouth,2 Aug 14
77,48.34,Micki Finn,5,,Windsor Slough Eton & Hounslow,Gateshead,7 Jun 14
78,48.30,Alex Elston,-2,Stephen Lebond,Rotherham,Sportcity,14 Jun 14
79,48.16,Steve Timmins,17,Amir Williamson,Blackheath & Bromley,Birmingham,20 Sep 14
80,48.08,Ashley Andrews,-1,Lorraine Shaw,Cardiff,Cardiff,31 May 14
81,47.87,Sam Blain,-3,,City of York,York,10 May 14
82,47.60,David McKay,12,,West Cheshire,Bebington,9 Aug 14
83,47.49,Leslie Parkes,-5,Graham Arnold,Havant,Portsmouth,17 May 14
84,47.47,Wayne Roddis-Clarke,17,,Lincoln Wellington,Leeds,4 May 14
85,46.99,Alex Berrow,3,,Tamworth,Sutton Coldfield,6 Jul 14
86,46.59,Ryan McDowall,-2,,Border,Carlisle,13 Apr 14
87,46.57,Matthew Baptiste,2,,Newham & Essex Beagles,Ware,17 May 14
88,46.50,Jamie Kuehnel,-6,Bob Broadbridge,Newbury,Derby,27 Sep 14
89,46.23,Kieran Thackray,-3,Michael Swain,Wakefield,Bedford,5 May 14
90,46.14,Robert Duke,-2,Eric Davison,Worthing,Andover,19 Apr 14
91,46.00,David Burrell,28,,Luton,Bedford,18 May 14
92,45.85,Mark Wiseman,23,Andrew Hughes,Bracknell AC,Lee Valley,9 Mar 14
93,45.82,Robert Mungham,8,Mark Wiseman,Bracknell AC,Bracknell,21 Jun 14
94,45.76,Gary Jones,-3,,Andover,Kingston,12 Jul 14
95,45.57,Darren Kerr,23,,Bedford & County,Chelmsford,2 Aug 14
96,45.49,Tom Pearson,1,,Charnwood,Yate,7 Jun 14
97,45.46,Paul Derrien,21,,St. Mary's Richmond,Eltham,19 Apr 14
98,45.35,Isaac Huskisson,-6,,Nene Valley,St. Ives,17 Aug 14
99,45.29,Joe Flitcroft,1,Kay Reynolds,Basingstoke & Mid Hants,Chelmsford,2 Aug 14
100,45.28,Oliver Thompson,-4,Gary Howe,Thetford,Ipswich,6 Jul 14
101,44.98,Sam Wilson,-3,,Nene Valley,Bedford,22 Jun 14
102,44.59,Billy Morley-Williams,5,,North Devon,Braunton,21 Jun 14
103,44.50,Joey Watson,-4,Mike Winch,Windsor Slough Eton & Hounslow,Hendon,29 Mar 14
104,44.35,Sam Chappell,3,,Kent,Tooting Bec,21 Jun 14
105,44.22,Alan Sydee,-4,,Thames Valley,St. Albans,12 Jul 14
106,44.19,John Fyvie,8,,Aberdeen,Grangemouth,20 Apr 14
107,44.11,David Dowson,13,,Middlesbrough & Cleveland,Middlesbrough,9 Aug 14
108,44.09,Scot Thompson,11,,Sale Harriers Manchester,Aberdeen,18 May 14
109,44.05,Owen Thomas,11,,Rotherham,Rotherham,9 Aug 14
110,43.98,David Shaw,10,,"Blackpool, Wyre & Fylde",Carlisle,4 May 14
111,43.95,Andy Wheble,5,,Kingston & Poly,Tonbridge,2 Aug 14
112,43.89,Malcolm Fenton,36,,Ipswich,Ipswich,25 May 14
113,43.85,Rob C Smith,5,Tony Cook,Walton,Kingston,30 Apr 14
114,43.75,Joe Smith,-2,,Dudley & Stourbridge,Burton,6 Jul 14
115,43.71,Jason Kingwell,22,,Herts Phoenix,Harrow,21 Jun 14
116,43.68,Ryan Winson,-1,Joseph Walker,Derby,Basingstoke,10 May 14
117,43.55,Elliott Griffin,-2,,Spenborough,Ashton under Lyne,7 Jun 14
118,43.49,Josh Day,3,,Hereford,Hereford,6 Apr 14
119,43.28,Ian Cooley,35,Stephen Lebond,Rotherham,Cudworth,17 May 14
120,43.22,Jake Allen,-3,Gary Howe,West Suffolk,Bedford,5 May 14
121,43.19,Steve Brunsden,2,,Kent,Tooting Bec,5 Jul 14
122,43.16,Richard Woodhall,12,,Dudley & Stourbridge,Sutton in Ashfield,4 May 14
122,43.16,David Norris,6,Paul Rees,Harrow,Harrow,21 Jun 14
124,42.70,Alex Pope,7,,Blackheath & Bromley,Lee Valley,9 Aug 14
125,42.64,Reece Straker,-4,Neil Ellerby,North Shields Poly,Bedford,5 May 14
126,42.61,Nick Fogg,14,,Shaftesbury Barnet,Battersea Park,12 Jul 14
127,42.27,Bob Broadbridge,33,,Newbury,Woking,17 May 14
128,42.25,Yasha Bobash,5,Shirley Quinn,City of Portsmouth,Croydon,12 Jul 14
129,42.22,Jack Vickery,-3,Michael Hitchon,Blackburn,Wigan,6 Apr 14
130,42.15,Mark Boswell,16,,Pembrokeshire,Carmarthen,25 May 14
131,42.04,Curtis Knight,-4,Terry Letheby,Walton,Kingston,5 Apr 14
132,41.90,Richard Gayle,25,,Wakefield,Derby,13 Jul 14
133,41.89,Matt Hammond,24,,Scunthorpe & District AC (Defunct),Uxbridge,11 Jun 14
134,41.86,Richard Woolley,3,,Mansfield,Bedford,10 May 14
135,41.77,Alexander Reynolds,-8,Shirley Quinn,Chelmsford,Derby,13 Sep 14
136,41.72,Gregory Thompson,-3,Neville Thompson,Shaftesbury Barnet,Hendon,5 Jul 14
137,41.69,Paul Simpson,6,,Seaton,Bolton,4 May 14
138,41.68,Brett Marsh,16,,Newquay & Par,Par,5 Jul 14
139,41.65,Ben Gibb,2,,Yeovil,Yeovil,10 May 14
140,41.56,John Twiddle,24,,Kingston upon Hull,Hull,31 Aug 14
141,41.43,Martin Croft,-6,Brian Walsh,Middlesbrough (Mandale),York,7 Jun 14
142,41.41,Andy Powis,5,,Bexley,Twickenham,21 Jun 14
143,41.36,Neil Bulman,15,,Huntingdonshire,Lee Valley,21 Jun 14
144,41.32,Stuart Smith,3,,Boston,Lincoln,14 Sep 14
145,41.23,Daniel Carlin,2,,Giffnock North,Gateshead,7 Jun 14
146,41.19,Michael Ashworth,1,,Liverpool H,Bebington,9 Aug 14
147,41.12,Marcus Francis,1,Joseph Walker,Derby,Derby,5 Apr 14
148,40.94,Chris Privett,32,,Belgrave,Croydon,28 May 14
149,40.93,Shaun Livett,-5,Ronnie Bomba,Menai,Wrexham,28 Sep 14
150,40.92,Ian Frankish,8,,Epsom & Ewell,Kingston,12 Jul 14
151,40.85,Nicholas Crimmen,27,,Spenborough,Wakefield,14 Sep 14
152,40.69,Trevor Christian,13,,Manx,Douglas,5 Jul 14
153,40.63,Sam Taylor-Outridge,-1,Chris Watts,Shaftesbury Barnet,Hendon,5 Jul 14
154,40.62,Matthew Norton,-2,,Mendip,Yeovil,17 May 14
155,40.49,Chris Smale,27,,Sutton & District,Portsmouth,17 May 14
156,40.41,Martin Roberts,32,,Cannock & Stafford,Telford,7 Jun 14
157,40.27,Wesley Clarke,29,,Victoria Park & Tower Hamlets,Derby,13 Sep 14
158,40.16,Ross Blight,15,,Cardiff,Watford,13 Aug 14
159,40.01,David Dawson,8,,Exeter,Peterborough,7 Jun 14
159,40.01,Craig Lacy,1,John Backley,Havering,Par,5 Jul 14
161,39.92,Alistair Mortimore,19,,Thames Valley,Parliament Hill,2 Aug 14
162,39.85,Ridyard,,,Army,Aldershot,18 Jun 14
163,39.27,Chris Cambridge,-5,,City of York,York,6 Sep 14
164,39.26,Sam O'Kane,-1,,Caithness AAC,Grangemouth,31 May 14
165,39.09,David Readle,12,,Liverpool Pembroke Sefton,Bebington,9 Aug 14
166,38.95,Francis Mulvaney,-5,Ronnie Bomba,Liverpool H,Stretford,12 Aug 14
167,38.75,Chris Dack,10,Mike Winch,Kingston & Poly,Southampton,7 Jun 14
168,38.66,Garry Newton,14,Mike Ferne,Southampton,Southampton,7 Jun 14
169,38.62,Daniel Bowkett,-1,Trevor Fox,The Dearne ALC,Loughborough,14 May 14
170,38.57,Donald Voas,-4,Bill Gentleman,Edinburgh AC,Grangemouth,20 Apr 14
171,38.56,Iain Botting D,-2,Paul Dickenson,Windsor Slough Eton & Hounslow,Eton,28 Sep 14
172,38.55,Paul Kelly,27,,Woking,Woking,12 Jul 14
173,38.54,Simon Achurch,18,,Nene Valley,Leigh,5 Jul 14
174,38.48,Perriss Wilkins,25,Michael Hughes,Banbury,Sutton Coldfield,6 Jul 14
175,38.40,Jonathan Ward,27,,Ashford AC,Ashford,19 Apr 14
176,38.32,Alex Hill-King,-4,Ewan Simmonds,Winchester,Winchester,2 Aug 14
177,38.30,Chris Reynolds,2,,Liverpool H,Antrim,26 Apr 14
178,38.25,Neil Jennings,12,,St. Mary's Richmond,Tonbridge,2 Aug 14
179,38.18,Alan Plumb,13,Derek Butterworth,Pendle,Bolton,4 May 14
180,37.98,Gary Ireland,24,Roseanne Hutchinson,Liverpool Pembroke Sefton,Wigan,26 Apr 14
180,37.98,David Bauer,26,,Harlow AC,Sandy,26 Jul 14
182,37.95,Tony Tipping,31,,Cambridge H,Woking,12 Jul 14
183,37.91,Sam Grant,-4,,Southend,Derby,5 Jul 14
184,37.90,Jamie Summers,,,Royal Navy,Yeovil,17 May 14
185,37.84,Oskar Piotrowicz,-2,,Highgate,Oxford,17 May 14
186,37.80,Ryan Redman,-2,,Tonbridge,Tonbridge,1 Jul 14
187,37.68,Richard O'Connor,6,Sam Cater,Bromsgrove & Redditch,Kettering,2 Aug 14
188,37.66,Kevin Acraman,-5,Malcolm Wallace,Hillingdon,Uxbridge,19 Apr 14
189,37.65,Michael Martin,7,,Trafford,Liverpool,13 Jul 14
190,37.61,Christopher Bainbridge,-4,Philip Garner,Grantham AC,Grantham,13 Jul 14
191,37.50,Chris Duley,-5,Brian Walsh,New Marske,Cleckheaton,13 Jul 14
192,37.49,Leon Weaving,14,,Thanet AC,Bromley,13 Sep 14
193,37.47,Tom Smith,3,,Wigan & District,Wigan,7 Jun 14
194,37.34,Scott Bennett,14,,Stewartry,Dunfermline,15 Jun 14
195,37.17,Graham Porterfield,13,Colin McCulloch,East Kilbride,Scotstoun,30 Aug 14
196,37.13,Gary Parsons,21,,Cambridge & Coleridge,Cambridge,17 May 14
197,36.98,Darren Thomas,13,,Skyrac,Cleckheaton,30 Mar 14
198,36.89,Andrew Simmonds,11,,Ryston,Peterborough,2 Aug 14
199,36.87,Bob Ellingham,28,,Huntingdonshire,King's Lynn,19 Apr 14
200,36.81,Adam Richardson,14,,St. Mary's Richmond,Ewell,4 Jun 14
201,36.69,Luke Staples,-6,Anna Hopcroft,Lewes,Eastbourne,19 Apr 14
202,36.56,Darren Otter,18,Bruce Bewley,Doncaster,Spinkhill,13 Jul 14
203,36.53,Dan Thirlwell,9,Neil Ellerby,Tyne Bridge,Whitley Bay,7 Jun 14
204,36.51,Mark Plowman,7,Mark Wiseman,City of Sheffield,Portsmouth,9 Jul 14
205,36.46,Robert Russell,18,,Skyrac,York,7 Jun 14
206,36.38,Iwan Borszcz,31,,"Aldershot, Farnham & District",Aldershot,12 Jul 14
207,36.33,Brett Morse,3,,Cardiff,Sportcity,9 Aug 14
208,36.31,Sam Cater,10,,Bromsgrove & Redditch,Worcester,4 May 14
209,36.27,Philip Garner,31,,Grantham AC,Grantham,13 Jul 14
210,36.25,Simon Armstrong,30,Paul Rees,Bournemouth,Bournemouth,9 Aug 14
211,36.07,Keith Boswell,22,,Pembrokeshire,Carmarthen,29 May 14
212,36.02,Sean Bastable,-4,,Tipton,Corby,4 May 14
213,36.00,Liam Wright,-5,,Gateshead,Cleckheaton,13 Jul 14
214,35.95,Paul Gair,27,,Mansfield,Abingdon,9 Aug 14
215,35.87,Luis Bosio,-5,,Wirral,Bebington,9 Aug 14
216,35.81,Scott Harvey,19,,Dartford H,Eltham,28 Apr 14
216,35.81,Andrew McKay,9,,West Cheshire,Liverpool,13 Jul 14
218,35.77,Neil Fitzpatrick,12,,Havant,Portsmouth,17 May 14
219,35.73,Martin Cassidy,34,,Guildford & Godalming,Southampton,31 Aug 14
220,35.72,Luke Sings,3,,City of Plymouth,Par,21 Sep 14
221,35.69,Richard Jeal,27,Brian Walsh,Middlesbrough (Mandale),Hull,13 Apr 14
222,35.66,Alan French,27,,Harrow,Harrow,21 Jun 14
222,35.66,William Falconer,14,,Edinburgh AC,Scotstoun,30 Aug 14
224,35.48,John Moreland,34,Gary Herrington,Rugby & Northampton,Rugby,6 Jul 14
225,35.42,Alisdair Ferguson,27,,Met Police,Uxbridge,11 Jun 14
226,35.41,Rene Rogers,20,,Dundee Hawkhill,Grangemouth,13 Jul 14
227,35.39,Steve Simmonds,24,Tony Cook,Kingston & Poly,Kingston,5 Apr 14
228,35.36,Damian Larrington,10,,Bedford & County,Abingdon,9 Aug 14
229,35.34,Barry Hawksworth,45,Mark Wiseman,Derby,Doncaster,6 Sep 14
230,35.23,Jonathan Briggs,-6,,BRAT,Stoke,2 Aug 14
230,35.23,Tim Brown,18,,Chichester,Yeovil,2 Aug 14
232,35.16,Steve Thomas,36,,Barrow & Furness,Wigan,7 Jun 14
233,35.10,Frazer Keith,17,,Cleethorpes,Aldershot,21 May 14
234,35.00,Des Austin,28,,Herne Hill,Wimbledon,3 May 14
235,34.90,Donavan Webster,-3,Colin Christie,Montrose & District,Aberdeen,18 May 14
236,34.88,Darren Clarke,,,Army,Aldershot,18 Jun 14
237,34.87,Shaun Medlen,10,,Bexley,Lee Valley,3 May 14
238,34.77,John Blackwell,42,,Nene Valley,Peterborough,19 Apr 14
239,34.72,Tom Harrington,13,,Met Police,Uxbridge,11 Jun 14
240,34.65,Robert Simmonds,7,,Ryston,Wormwood Scrubs,21 Jun 14
241,34.59,Hugh Williams,-4,,Woodford Green Essex Ladies,Battersea Park,12 Jul 14
242,34.46,Nigel Spratley-Kemp,22,,Reading AC,Peterborough,7 Jun 14
243,34.40,Mark Boswell,3,,Newport H,Loughborough,6 Jul 14
244,34.27,Lewis Barnes,-4,Jack Kee,Marshall Milton Keynes,Newham,12 Jul 14
245,34.15,Jon Hunter,17,,Southport Waterloo,Blackpool,30 Aug 14
246,34.10,Chris Line,-2,Malcolm Wallace,Dacorum,Wormwood Scrubs,21 Jun 14
247,33.90,David Abernethy,37,,Barrow & Furness,Preston,9 Aug 14
248,33.86,Fergus Harford,26,,Woodford Green Essex Ladies,Chelmsford,24 May 14
249,33.85,Richard Mudge,,,Army,Aldershot,18 Jun 14
250,33.76,Scott Reed,27,,Edinburgh AC,Edinburgh,6 Apr 14
251,33.73,Ben Kelsey,8,Barry Symonds,Oxford City,Horspath,19 Apr 14
252,33.71,Lee Thornton,7,,Army,Portsmouth,9 Jul 14
253,33.65,Peter Mayfield,17,,Belgrave,Woking,17 May 14
254,33.59,John Dickinson,9,Bill Jewers,Basingstoke & Mid Hants,Basingstoke,12 Jul 14
255,33.52,Simon Billingham,7,,Swindon,Abingdon,19 Apr 14
256,33.51,Steven Woolley,34,Barry Hawksworth,Mansfield,Leigh,5 Jul 14
257,33.41,Mike Williams,34,,Chelmsford,Chelmsford,14 May 14
258,33.37,. Nabakeke,,,Army,Aldershot,18 Jun 14
259,33.35,Gerrard Farrell,28,,Victoria Park City of Glasgow,Scotstoun,30 Aug 14
260,33.34,Ian Taylor,25,,Telford AC,Telford,30 Apr 14
261,33.30,Danny Williams,18,Matt Spicer,Yate,Yate,7 Jun 14
262,33.27,Aedan Slack,-6,Noel Moss,Cambridge & Coleridge,Cambridge,2 Aug 14
263,33.24,Paul Berry,21,,Macclesfield,Halifax,13 Jul 14
264,33.13,Tom Abdy,11,,Notts,Leamington,4 May 14
265,33.11,Gareth Moffett,17,,Ballymena & Antrim,Belfast,17 Apr 14
265,33.11,Ron Todd,30,,Central,Aberdeen,18 May 14
265,33.11,David Ogilvie,24,,Ross County,Uxbridge,11 Jun 14
268,33.10,Christopher Sampson,4,,Longwood,Cudworth,4 May 14
268,33.10,Kevin Brown,28,,Shaftesbury Barnet,Sutton Coldfield,6 Jul 14
270,33.09,Lloyd Williams,14,,Unattached,Yeovil,17 May 14
271,32.99,Michael Brennan,11,,Whitemoss,Scotstoun,30 Aug 14
272,32.94,Robin Croft,-4,Brian Walsh,Middlesbrough (Mandale),Oxford,2 Nov 14
273,32.81,Sam Allan,4,,Leeds City,Leeds,4 May 14
274,32.75,Darren Clissold,20,,City of Salisbury,Aldershot,12 Jul 14
275,32.64,Tony Jackson,32,,Swindon,Abingdon,19 Apr 14
276,32.63,Christopher Farrington,1,Ian Magness,Tipton,Banbury,2 Aug 14
277,32.57,Andy Hall,31,,Chichester,Portsmouth,17 May 14
278,32.49,Liam Harris,1,Anne Dignan,Southport Waterloo,Blackpool,30 Aug 14
279,32.39,Michael Davis,1,,Ipswich,Bury St. Edmunds,8 Mar 14
280,32.35,Richard Kurtz,,,Shaftesbury Barnet,Watford,19 Apr 14
281,32.32,Peter Gallagher,15,Neil Ellerby,North Shields Poly,Jarrow,2 Jun 14
282,32.29,Cray Marr,,,City of York,York,10 May 14
283,32.27,Neil McLellan,14,John McLellan,Stevenage & North Herts,Stevenage,17 May 14
284,32.26,Peter Cassidy,-7,Paul Kelly,Guildford & Godalming,Eton,12 Jul 14
285,32.22,Craig Rodwell,16,,Newark AC,Grimsby,4 May 14
285,32.22,Colin Allen,22,,Oldham & Royton,Oldham,4 May 14
287,32.21,Sydney Bashforth,31,,"Blackpool, Wyre & Fylde",Blackburn,7 Jun 14
288,32.19,Josh Davis,31,,Walton,Basingstoke,12 Jul 14
289,32.16,James Mathieson,-4,,Ross County,Inverness,11 May 14
289,32.16,Robert Wyper,26,,"Blackpool, Wyre & Fylde",Blackpool,13 Jul 14
291,32.05,Morris Fox,29,,City of Stoke,Rugby,6 Jul 14
292,31.98,Cameron Aitchison,4,,Halifax,Halifax,13 Jul 14
293,31.79,Martin Tinkler,1,Geoff Capes,Nene Valley,Portsmouth,2 Aug 14
293,31.79,David Morris,26,,Kidderminster & Stourport,Stourport,2 Aug 14
295,31.77,Terry Lalley,43,,Rhondda,Villeneuve Sur Lot FRA,18 May 14
296,31.63,Steve McCourt,21,,Abingdon,Ashford,7 Sep 14
297,31.62,Michael Hughes,32,,St. Helens Sutton,Ashton under Lyne,7 Jun 14
298,31.53,Robert Eales,27,,Newport H,Coventry,4 May 14
299,31.49,Daniel Brunt,16,Geoff Capes,City of Sheffield,Hendon,5 Jul 14
300,31.44,Dave Brown,27,,Liverpool Pembroke Sefton,Blackpool,24 May 14
301,31.43,Jaime Walker,10,,Burton,Burton,6 Jul 14
302,31.32,Paul Horrocks,23,,Bury,Leigh,9 Aug 14
303,31.27,Ian Graham,21,,Leigh,Bolton,4 May 14
304,31.25,Nick Walker,28,,Swindon,Swindon,17 May 14
305,31.04,Eddie Vermeer,17,,East Grinstead,Aldershot,12 Jul 14
306,31.01,Ricky Housley,22,,Doncaster,Cleckheaton,9 Jul 14
307,30.99,Bob Whyler,39,,Lincoln Wellington,Lincoln,14 Sep 14
308,30.90,James Preston,1,Ken Holmes,Bristol & West,Derby,5 Jul 14
309,30.87,Derek Martin,40,,Salford Met,Wrexham,9 Aug 14
310,30.86,Nigel Groves,35,,Yeovil,Yeovil,17 May 14
310,30.86,Roy Sargeant,28,,Chichester,Portsmouth,21 Jun 14
312,30.81,Steven Cotton,13,,North Devon,Horsham,2 Aug 14
313,30.79,Declan Manning T20/F20,-1,John Painter,City of Norwich,Bergen op Zoom NED,14 Jun 14
314,30.75,Trevor Ratcliffe,28,,Dacorum,Wormwood Scrubs,21 Jun 14
315,30.73,Clive Howell,39,,Midland Masters Throwers Group,Telford,30 Apr 14
315,30.73,Connor Notley,-7,Graham Felton,Royal Sutton Coldfield,Worcester,7 Jun 14
317,30.71,Eddie McKenzie,26,,Aberdeen,Grangemouth,13 Jul 14
318,30.58,John McLeod,,,Shettleston,Scotstoun,30 Aug 14
319,30.52,Tariq Martin,-2,Gary Howe,Basildon,Perivale,2 Aug 14
320,30.50,Reece Precious,-1,Ben Frary,Cleethorpes,Cudworth,13 Jul 14
321,30.49,Mark Pendlebury,18,,Leigh,Wakefield,13 Jul 14
322,30.45,Jacek Drzewiecki,35,,Bracknell AC,Reading,21 Apr 14
322,30.45,Steve Killen,17,,Seaton,Bolton,4 May 14
324,30.42,Mike Small,38,,Southampton,Brighton,12 Jul 14
325,30.40,Kevin Murch,34,,Rugby & Northampton,Wolverhampton,7 Jun 14
326,30.28,Anthony Balko,28,,Blackburn,Sportcity,7 Jun 14
327,30.27,Daren Cripps,23,,South West Vets,Eton,2 Aug 14
328,30.17,Chris Stanton,11,,Bexley,Woking,12 Jul 14
329,30.15,Paul Searing,30,,Dartford H,Dartford,17 May 14
330,30.14,James Grove,-1,,Herts Phoenix,Harrow,21 Jun 14
331,30.07,Steve Pomeroy,30,,Abingdon,Burton,6 Jul 14
331,30.07,Mark Beer,12,,Chesterfield,Spinkhill,13 Jul 14
333,29.98,Fraser Wright,-5,,Gateshead,Cleckheaton,13 Jul 14
334,29.92,Ben Gibbs,-1,Geraldine Heapy,Thurrock,Grays,2 Aug 14
335,29.90,Bradley Hall,2,,Crawley,Peterborough,7 Jun 14
336,29.88,Dennis St Louis,,,Holmfirth,Leigh,9 Aug 14
337,29.83,Ian Smith,22,,Whitemoss,Aberdeen,18 May 14
338,29.65,. Hannah,,,Army,Aldershot,18 Jun 14
339,29.63,Richard Taylor,-1,,Solihull & Small Heath,Leamington,7 Jun 14
