Rank,Performance,Name,Year,Coach,Club,Venue,Date
129,42.63,Brett Morse,-2,Nigel Bevan,Birchfield H,Cwmbran,4 Aug 10
130,42.62,Steve Brunsden,-3,,Kent,Bromley,31 Jul 10
131,42.23,Simon Evans,-5,Eric Davison,Worthing,Lewes,15 May 10
132,41.96,Bob Broadbridge,29,,Newbury,Reading,31 Jul 10
133,41.88,Neil Weijer,,,Cambridge Uni,Bedford,1 May 10
134,41.79,Paul Gair,23,,Mansfield,Loughborough,1 May 10
135,41.74,Marcus Francis,-4,Joseph Walker,Derby,Scunthorpe,4 Jul 10
136,41.73,Hadan Brittain,-6,Paul Gair,Boston,Bedford,3 Jul 10
137,41.62,David Dowson,9,,Middlesbrough & Cleveland,Whitley Bay,1 May 10
138,41.58,Dougie Sutherland,23,,Wycombe,Wycombe,5 Jun 10
139,41.51,Devon Douglas,-2,,Woodford Green Essex Ladies,Wormwood Scrubs,5 Jun 10
140,41.42,Martin Bartholomew,-3,,City of Stoke,Birmingham,6 Jun 10
141,41.41,Daniel Carlin,-3,,Giffnock North,St. Peter Port,21 Aug 10
142,41.35,Ben Flash,-4,,Dacorum,Ashford,15 Aug 10
143,41.34,Andy Wheble,1,,Kingston & Poly,Hendon,5 Jun 10
144,41.11,Simon Biddlecombe,15,Nigel Bevan,Yeovil,Yeovil,18 Apr 10
145,41.06,Carl Summerfield,-1,,Wycombe,Peterborough,31 Jul 10
146,40.95,Jason Kingwell,18,,Herts Phoenix,Ashford,5 Sep 10
147,40.87,James Taylor,6,Mike Corden,City of Sheffield,Scunthorpe,31 Jul 10
148,40.81,Alisdair Ferguson,23,,Met Police,Ashford,1 May 10
149,40.65,Ian Taylor,21,,Telford AC,Telford,1 May 10
150,40.54,Jordan Bowser,-5,,Gateshead,Gateshead,21 Aug 10
151,40.51,Robert Russell,14,,Skyrac,Middlesbrough,5 Jun 10
152,40.49,Karl Robertson,4,,Shetland,Inverness,8 May 10
153,40.43,Trevor Christian,9,,Manx,Douglas,23 Jun 10
153,40.43,Paul Kelly,23,,Woking,Walton,10 Jul 10
155,40.39,Max Peisker,3,,Southampton,Winchester,31 Jul 10
156,40.25,Barry Barnfield,17,Glyndwr Pugh,Rhondda,Cardiff,15 Aug 10
157,40.22,Jack Chapman,-7,,Middlesbrough (Mandale),Jarrow,5 Jun 10
158,40.16,Jay Stone,7,,Halesowen,Birmingham (Un),14 Jul 10
159,40.11,Simon Bowman,17,,West Suffolk,Wycombe,5 Jun 10
160,40.10,Kieran McConnell,1,,Marshall Milton Keynes,Ilford,10 Jul 10
161,40.07,Andy Lynch,12,,Thames Hare & Hounds,Bedford,1 May 10
162,40.06,Paul Dickenson,39,,Dacorum,Grays,5 Jun 10
163,39.93,Peter Favell,6,,Chesterfield,Derby,1 May 10
164,39.84,Matt Hammond,20,,Scunthorpe & District AC (Defunct),Scunthorpe,31 Jul 10
165,39.77,Daniel Bowkett,-5,Trevor Fox,The Dearne ALC,Rotherham,11 Apr 10
166,39.72,Martyn Elkins,-2,,Shaftesbury Barnet,Bournemouth,1 May 10
167,39.68,Alan Nisbet,19,Jack Kee,Marshall Milton Keynes,Bedford,5 May 10
168,39.50,John Moreland,30,Gary Herrington,Rugby & Northampton,Cheltenham,6 Jun 10
169,39.47,John Twiddle,20,,Kingston upon Hull,Cleckheaton,19 Sep 10
170,39.35,Nathan Walters,-2,,Reading AC,Lewes,15 May 10
171,39.32,Phil Tyley,22,,,Eton,11 Aug 10
172,39.27,Jonathan Ward,23,,Ashford AC,Ashford,5 Sep 10
173,39.24,Steve McEvoy,25,,Met Police,Braunton,26 Jun 10
174,39.23,Gareth Moffett,13,,Ballymena & Antrim,Belfast,24 Jul 10
175,39.21,Tony Jackson,28,,Swindon,Swindon,5 Jun 10
176,39.12,Neil Jennings,8,,St. Mary's Richmond,Kingston,17 Apr 10
176,39.12,Tony Tipping,27,,Cambridge H,Milton Keynes,20 Jun 10
178,39.09,Christopher Jack,6,Joseph Walker,Derby,Wormwood Scrubs,21 Aug 10
179,39.04,Gary Thomas,,,Unattached,Cwmbran,4 Aug 10
180,38.98,Graham Middleton,28,,Cannock & Stafford,Stoke,8 May 10
181,38.95,Karl Fitzgerald,1,,Cleethorpes,Cudworth,31 Jul 10
182,38.92,Lewis Taylor,-4,,Blackburn,Sportcity,31 Jul 10
183,38.61,Alistair Mortimore,15,,Thames Valley,Kingston,3 Jul 10
184,38.57,Fergus Harford,22,,Woodford Green Essex Ladies,Woodford,8 Jun 10
185,38.43,Andy Powis,1,,Bexley,Luton,24 Jul 10
186,38.29,Perriss Wilkins,21,Michael Hughes,Banbury,Solihull,1 Aug 10
187,38.28,Iwan Borszcz,27,,South London,Horsham,5 Jun 10
188,38.16,Rene Rogers,16,,Dundee Hawkhill,Dundee,22 Aug 10
189,38.13,Adam Richardson,10,,St. Mary's Richmond,Kingston,17 Apr 10
190,38.03,David Maggs,33,,Gateshead,Gateshead,9 May 10
190,38.03,Duncan Shaw,10,,"Blackpool, Wyre & Fylde",Liverpool,18 Sep 10
192,37.97,Barry Hawksworth,41,Mark Wiseman,Derby,Cudworth,31 Jul 10
193,37.89,Nigel Groves,31,,Yeovil,Yeovil,18 Apr 10
194,37.84,Andrew Simmonds,7,,Ryston,Cambridge,10 Jul 10
195,37.80,James Menhenitt,14,,Guernsey,St. Peter Port,11 Sep 10
196,37.79,Darren Gibson,28,Diane Smith,Wolds Vets,Doncaster,30 Aug 10
197,37.67,Mark Line,26,,Liverpool Pembroke Sefton,Ellesmere Port,1 May 10
198,37.54,Nicholas Crimmen,23,,Spenborough,Halifax,1 May 10
198,37.54,David Dawson,4,,Exeter,Exeter,31 Aug 10
200,37.53,James Preston,-4,Nigel Bevan,Bristol & West,Yate,24 Jul 10
201,37.49,Alex Pope,3,,Blackheath & Bromley,Don Valley,3 Jul 10
202,37.47,Nick Goodwin,16,,Midland Masters Throwers Group,Sutton Coldfield,23 May 10
203,37.44,Alan French,23,,Harrow,Perivale,14 Aug 10
204,37.42,Gary Parsons,17,,Cambridge & Coleridge,Colchester,30 Aug 10
205,37.40,Neil McLellan,10,John McLellan,Stevenage & North Herts,Stevenage,15 May 10
206,37.38,Gary Ireland,20,Philip Thomas,St. Helens Sutton,Stretford,4 Jul 10
207,37.33,Keith Bell,14,Robert Earle,Chelmsford,Chelmsford,11 Sep 10
208,37.31,Scott Harvey,15,,Dartford H,Kingston,15 May 10
209,37.30,Chris Melluish,44,Paul Dickenson,Cambridge H,Dartford,10 Jul 10
210,37.26,Alan Sydee,-8,,Luton,Luton,26 Jun 10
211,37.23,Harry Clarke,-7,Mike Winch,Woodford Green Essex Ladies,Tonbridge,31 Jul 10
212,37.20,Andrew McKay,5,,West Cheshire,Liverpool,5 Jun 10
212,37.20,Simon Armstrong,26,Paul Rees,Bournemouth,Swansea,21 Aug 10
214,37.17,Martin Webster,,,Army,Tidworth,2 Jun 10
214,37.17,Michael Ashworth,-4,,Oldham & Royton,Halifax,4 Jul 10
216,37.11,Rob Woodger,8,,Exeter,Winchester,31 Jul 10
217,37.07,James Best,4,,Daventry,Tamworth,1 Aug 10
218,37.00,Chris Smale,23,,Sutton & District,Portsmouth,31 Jul 10
219,36.98,Paul Simpson,2,,Seaton,Leigh,1 May 10
220,36.97,Sinclair Patience,1,,Unattached,Inverness,24 Jul 10
221,36.86,Richard Woolley,-2,,Mansfield,St. Peter Port,21 Aug 10
222,36.85,J Ward,,,City of Norwich,Bexley,10 Jul 10
223,36.80,Daniel Avery,-7,William Bushnell,Southampton,Winchester,5 Jun 10
224,36.72,Keith Robinson,36,,Dartford H,Kingston,15 May 10
225,36.69,Jonny Hinton,-6,,Tonbridge,Harrow,26 Jun 10
226,36.68,Ben Kelsey,4,Barry Symonds,Oxford City,Hemel Hempstead,1 May 10
227,36.55,Steve Thomas,32,,Barrow & Furness,Salford,31 Jul 10
228,36.40,Glyndwr Pugh,27,,Rhondda,Newport,17 Jul 10
229,36.36,Tim Brown,14,,Chichester,Portsmouth,15 May 10
230,36.30,Craig Lacy,-4,John Backley,Cambridge H,Wormwood Scrubs,21 Aug 10
231,36.24,Leo Scott,-2,,Cambridge Uni,St. Ives,8 May 10
232,36.17,Lee Doran,-6,Bob Broadbridge,Newbury,Reading,31 Jul 10
233,36.00,Nathan Featherstone,-5,,Epsom & Ewell,Kingston,15 May 10
234,35.89,Chris Darling,-5,,Lewes,Horsham,5 Jun 10
235,35.87,Gareth Winter,-5,Lorraine Shaw,Severn,Bromley,31 Jul 10
236,35.82,Darren Andrews,16,Lorraine Shaw,Forest of Dean AC,Connah's Quay,15 May 10
237,35.81,John Currie,14,,Telford AC,Hendon,30 Jun 10
238,35.76,Chris Rogers,,,Macclesfield,Macclesfield,8 May 10
239,35.69,Bruce Robb,11,,Pitreavie,Inverness,24 Jul 10
240,35.68,David Bauer,22,,Harlow AC,Battersea Park,5 Jun 10
241,35.62,John Garrity,,,Cambridge Uni,St. Ives,8 May 10
242,35.57,John Edwards,29,,Huntingdonshire,Milton Keynes,5 Jun 10
243,35.50,Nick Phillips,1,,Poole Runners,Bournemouth,31 Jul 10
244,35.44,Patrick Barrett,1,David Rice,Herts Phoenix,Chelmsford,11 Sep 10
245,35.42,Josh Davis,27,,Walton,Walton,15 May 10
246,35.41,Mike Williams,30,,Chelmsford,Bexley,15 May 10
247,35.30,Jason Scott,1,,Bingley,Halifax,1 May 10
248,35.27,Nick Whittle,-1,,City of Edinburgh (Defunct),Dunfermline,24 Apr 10
249,35.20,Philip Garner,27,,Grantham AC,Cleckheaton,1 May 10
250,35.19,Neil Fitzpatrick,8,Ian Wellington,City of Portsmouth,Portsmouth,15 May 10
250,35.19,Mike Small,34,,Southampton,Swansea,21 Aug 10
252,35.16,Jason Young,19,,,Inverness,24 Jul 10
253,35.12,John Edwards,37,,Burnley,Warrington,15 Aug 10
254,35.07,Neil Houlsby,1,,Cambridge TC,Oxford,15 May 10
255,35.05,Malcolm Cleghorn,24,,Ross County,Inverness,27 Jun 10
256,34.97,Clive Howell,35,,Midland Masters Throwers Group,Stoke,8 May 10
257,34.89,Albert Johnson,27,,Kent,Bexley,15 May 10
257,34.89,Richard Bell,-5,Roseanne Hutchinson,Manx,Stretford,31 Jul 10
259,34.85,Craig Sturrock,3,Tony Livingstone,Gateshead,Bromley,31 Jul 10
260,34.76,Stefano Aquilino,-7,,Vale of Aylesbury,Cambridge,31 Jul 10
261,34.69,Iain Turnbull,9,,Birtley,York,31 Jul 10
261,34.69,Pat Halcrow,2,,Thurrock,Swansea,21 Aug 10
263,34.58,Ashley Jones,1,,Yate,Brierley Hill,1 Aug 10
264,34.56,Stuart West,-4,,Biggleswade,Luton,31 Jul 10
264,34.56,Christopher Kingsland,12,,Ashford AC,Abingdon,18 Sep 10
266,34.54,Allan Leiper,28,Allan Williams,"Aldershot, Farnham & District",Walton,10 Jul 10
267,34.53,Alan Plumb,9,Derek Butterworth,Burnley,Stockport,31 Jul 10
268,34.40,Alex Fitzpatrick,-6,Neil Fitzpatrick,City of Portsmouth,Luton,31 Jul 10
269,34.35,Christopher Sampson,-1,,Longwood,Grantham,31 Jul 10
270,34.32,Craig Bloomfield,27,,Ipswich,Chelmsford,11 Sep 10
271,34.30,Gerrard Farrell,24,,Victoria Park City of Glasgow,Dunfermline,11 Jul 10
272,34.29,Julian Clare,14,,Trafford,Liverpool,5 Jun 10
272,34.29,Tom O'Shea,8,,Swansea,Swansea,21 Aug 10
274,34.27,John Maitland,31,,Herne Hill,Battersea Park,12 Jul 10
275,34.18,Laurence Levy,-6,Norma Harris,Stevenage & North Herts,Luton,24 Jul 10
276,34.14,Ryan Winson,-5,Geraldine White,Derby,Derby,1 May 10
277,33.95,Lee Thornton,3,,Army,Tidworth,16 Jun 10
277,33.95,Mike Marchant,26,,Winchester,Winchester,21 Jun 10
279,33.86,Chris Franks,22,,Radley,Abingdon,31 Jul 10
280,33.85,Mark Boswell,-2,,Newport H,Hereford,1 May 10
280,33.85,Shaun Medlen,6,Amir Williamson,Bexley,Luton,26 Jun 10
282,33.84,Darren Thomas,9,,Skyrac,Halifax,4 Jul 10
283,33.83,Eddie Vermeer,13,,East Grinstead,Woking,15 May 10
284,33.62,Nick Daniel,13,,Worcester,Leamington,1 Aug 10
285,33.54,Stephen O'Neill,26,,Thurrock,Grays,5 Jun 10
285,33.54,Graham Black,14,,Stratford-upon-Avon,Corby,6 Jun 10
287,33.52,Iain Lawrence,-3,,Marshall Milton Keynes,Milton Keynes,5 Jun 10
288,33.50,Steve Killen,13,,Wigan & District,Bebington,5 Jun 10
288,33.50,Ciaron Craig,-3,,Bedford & County,Hexham,24 Jul 10
290,33.49,Michael Carmona Jones,-6,,Liverpool Pembroke Sefton,Liverpool,1 Aug 10
291,33.44,Will Steel,-1,,City of York,Preston,4 Jul 10
292,33.43,Richard Healey,34,,City of Portsmouth,Kingston,1 May 10
293,33.37,Leighton Green,10,,Thames Valley,Braintree,8 Aug 10
294,33.31,Kim Pullen,28,,Havant,Portsmouth,26 Apr 10
295,33.25,Sam Moylan,24,,Enfield & Haringey,Hendon,24 May 10
296,33.24,Des Austin,24,,Herne Hill,Perivale,15 May 10
296,33.24,Steven Woolley,30,Barry Hawksworth,Mansfield,Birmingham,6 Jun 10
298,33.21,Paul Horrocks,19,,Bury,Leigh,1 May 10
299,33.20,Mark Harrison,17,,Leeds City,Derby,6 Jun 10
300,33.19,Dave Brown,23,,Liverpool Pembroke Sefton,Ellesmere Port,1 May 10
300,33.19,Joe Flitcroft,-4,,Basingstoke & Mid Hants,Kingston,24 Jul 10
302,33.12,Marc Bradbury,-6,,Boston,Cudworth,31 Jul 10
303,33.10,Robert Eales,23,,Newport H,Burton,6 Jun 10
304,33.09,Andy Mitchell,33,Beth Mitchell,Sutton-in-Ashfield,Nottingham,18 Apr 10
305,33.08,David Ogilvie,20,,Ross County,Inverness,27 Jun 10
306,33.04,Alan Marriott,28,,Longwood,Cleckheaton,1 May 10
306,33.04,Adam Jackson,-1,,Peterborough,Barking,10 Jul 10
308,32.94,Hayden Richards,-6,,Grantham AC,Scunthorpe,5 Jun 10
309,32.92,Peter Coates,20,,Durham,Middlesbrough,4 Jul 10
310,32.86,Stuart Smith,-2,,Boston,Grantham,9 May 10
311,32.84,Trevor Ratcliffe,24,,Dacorum,Battersea Park,1 May 10
312,32.80,Clive Thomson,36,,Medway & Maidstone,Kingston,15 May 10
313,32.79,Garry Newton,10,Mike Ferne,Southampton,Sandown,5 Sep 10
314,32.78,Richard Hyde,16,,Halesowen,Worcester,8 May 10
314,32.78,Morris Fox,25,,City of Stoke,Leicester,5 Sep 10
316,32.74,Simon Langley,5,,Newark AC,Derby,1 May 10
317,32.70,Jacek Drzewiecki,31,,Bracknell AC,Bracknell,5 Jun 10
318,32.66,Sam Hitchings,-1,,Oxford Uni,Oxford,15 May 10
319,32.65,Luke Pickles,-5,,Doncaster,Rotherham,4 Jul 10
320,32.64,Colin Allen,18,,Oldham & Royton,Halifax,4 Jul 10
321,32.63,John Dickinson,5,Bill Jewers,Basingstoke & Mid Hants,Bromley,31 Jul 10
322,32.62,Jonathan Shaw,-2,,Scunthorpe & District AC (Defunct),Doncaster,1 May 10
323,32.43,Brian Slaughter,31,,Eastbourne,Hastings,31 Jul 10
324,32.41,Brian Lockley,40,,Trafford,Sportcity,5 Jun 10
325,32.34,Peter Mayfield,13,,Belgrave,Battersea Park,1 May 10
326,32.26,Graham Bickerdike,2,,Holmfirth,Halifax,1 May 10
327,32.16,Rhys Hodnett,-4,,Cardiff,Oxford,7 Nov 10
328,31.99,Dave Cross,34,,Tonbridge,Tonbridge,5 Apr 10
329,31.87,Richard Taylor,-5,,Solihull & Small Heath,Brierley Hill,1 Aug 10
330,31.83,Neil Houlsey,,,Cambridge Uni,Cambridge,17 Oct 10
331,31.82,Kristen Browne,4,,Army,Tidworth,30 Jun 10
332,31.81,Michael Hughes,28,Philip Thomas,St. Helens Sutton,Warrington,15 Aug 10
333,31.78,David Milnes,3,,Leeds City,Middlesbrough,31 Jul 10
334,31.72,Darren Trafford,18,,Bedford & County,Barking,10 Jul 10
335,31.59,Steven Cotton,9,,North Devon,Reading,31 Jul 10
336,31.49,Eddie McKenzie,22,,Aberdeen,Aberdeen,19 Aug 10
337,31.48,Iain Kitching,-1,Elizabeth Kitching,Poole Runners,Croydon,10 Jul 10
338,31.41,James Apps,8,,Paddock Wood,Tonbridge,31 Jul 10
339,31.40,Christopher Farrington,-4,Ian Magness,Tipton,Telford,1 May 10
340,31.37,Steve O'Neil,23,,Chelmsford,Chelmsford,5 May 10
341,31.30,John Wild,36,,Midland Masters Throwers Group,TBC,11 Sep 10
342,31.29,Dave Johnson,,,City of Salisbury,Portsmouth,15 May 10
343,31.24,Nick Phipps,36,,Woking,Walton,10 Jul 10
344,31.23,Tom Jennings,3,,Holmfirth,Halifax,1 May 10
345,31.21,Gary Sweeney,1,,Moray,Inverness,17 Apr 10
346,31.20,David Hart,,,Lochaber,Inverness,24 Jul 10
347,31.11,Stanley Gaskin,-4,,Enfield & Haringey,Bedford,1 May 10
348,31.09,Robert Allen,27,,Harrow,Harrow,26 Jun 10
349,31.06,Simon Bull,6,,Cardiff,Yate,24 Jul 10
