Rank,Performance,Name,Year,Coach,Club,Venue,Date
112,27.02,Chris Wood,2,,Wakefield,Wakefield,11 Sep 11
113,26.86,Michael Hilton,1,,Warrington AC,Warrington,30 May 11
114,26.67,Shaun Kent,1,,Cardiff & The Vale Schs,Cardiff,12 May 11
115,26.65,Benjamin Lewis,3,,Dorset Schs,Bournemouth,14 May 11
116,26.13,Liam Downer,1,Carolyn Franks,Cheltenham,Cheltenham,10 Jul 11
117,25.83,Mark Warland,1,Barry Symonds,Oxford City,Watford,29 May 11
118,25.52,James Grove,2,,Herts Phoenix,Peterborough,24 Jul 11
119,25.51,Dalian Richmond,1,Yvonne Jacobs,Enfield & Haringey,Bromley,24 Jul 11
,67.25,Dempsey McGuigan,2,,Shaftesbury Barnet,Derby,11 Sep 11
,66.25,Andrew Doyle,3,,Liverpool H,Magherafelt,15 Jun 11
